BugID,FI,NI,SI,RI,CC,ElapsedTime,CI,OE,OW,Priority
206353,0,0,21,21,7,868.1529050925926,13,1757.0,2.0,2.0
206376,4,0,6,4,5,397.9736574074074,15,2279.0,5.0,2.0
206408,1430,1485,325,89,81,2429.468333333333,274,986.0,58.0,4.0
206448,0,0,10,7,5,2310.510798611111,7,31.0,3.0,3.0
206530,0,0,10,8,5,2.738402777777778,13,2895.0,3.0,5.0
206561,11,0,55,54,12,2092.9999421296297,23,2387.0,5.0,5.0
206639,0,0,3,3,3,89.78001157407408,2,1669.0,3.0,2.0
206659,24,6,15,11,10,3851.979583333333,24,0.0,4.0,3.0
206682,0,0,15,15,6,20.19876157407408,11,2914.0,25.0,2.0
206762,0,0,10,10,5,7.271111111111111,4,987.0,5.0,2.0
206775,0,0,10,7,5,23.52055555555556,6,921.0,0.0,4.0
206803,0,0,55,29,11,663.1827314814815,25,552.0,5.0,2.0
206853,0,0,21,14,7,4165.482800925926,10,305.0,2.0,3.0
206859,0,0,55,50,11,425.9924768518519,20,672.0,1.0,4.0
206901,0,0,3,3,3,20.851134259259258,7,978.0,14.0,2.0
206905,0,0,6,6,4,322.3894560185185,4,1670.0,2.0,2.0
206915,0,0,3,3,3,29.230138888888888,3,1670.0,2.0,3.0
206917,0,0,21,21,7,5.975023148148148,8,1152.0,2.0,4.0
206937,16,1,28,14,10,405.01601851851854,24,5437.0,7.0,5.0
206990,4,0,6,3,5,236.91179398148148,8,1800.0,0.0,2.0
207156,208,78,120,49,29,4144.185543981482,168,3.0,42.0,5.0
207182,0,0,1,1,2,138.94730324074075,4,1668.0,4.0,2.0
207195,4,0,6,6,5,1173.3853703703703,14,1056.0,10.0,2.0
207266,1,0,0,0,2,45.16237268518518,1,684.0,0.0,2.0
207298,0,0,15,15,6,233.6557523148148,24,1143.0,2.0,2.0
207306,0,0,10,9,5,705.0219328703704,8,23.0,3.0,3.0
207309,0,0,1,1,2,538.805775462963,1,1462.0,4.0,1.0
207327,0,0,6,6,4,1007.3941666666668,7,1203.0,5.0,2.0
207349,0,0,1,1,2,82.40725694444444,1,1671.0,1.0,1.0
207436,0,0,3,3,3,238.5665162037037,4,1672.0,0.0,2.0
207477,5,0,10,10,6,59.559016203703706,17,2386.0,6.0,2.0
207486,0,0,28,22,8,5818.358958333333,8,2280.0,4.0,2.0
207487,0,0,15,13,6,5818.3554745370375,8,2275.0,9.0,2.0
207558,0,0,15,10,6,12.105636574074074,5,2892.0,6.0,2.0
207822,0,0,0,0,1,0.7330787037037036,0,2936.0,3.0,2.0
207834,6,1,3,1,5,581.8728356481481,4,1672.0,0.0,4.0
207949,8,0,28,17,9,188.15715277777772,34,1044.0,22.0,2.0
208004,0,0,1,1,2,17.220775462962962,5,2930.0,9.0,2.0
208172,0,0,10,7,5,1032.266886574074,32,351.0,14.0,2.0
208190,0,0,6,6,4,2463.0591550925924,8,2925.0,14.0,2.0
208309,0,0,45,26,10,3282.631805555556,57,46.0,34.0,2.0
208318,0,0,10,8,5,0.9748611111111112,4,987.0,5.0,2.0
208376,2,0,1,1,3,74.63907407407407,3,1671.0,1.0,3.0
208386,25,10,10,7,10,2461.6333796296294,14,,0.0,2.0
208427,72,15,66,18,18,8255.226886574073,31,10.0,1.0,3.0
208555,45,3,105,35,18,1417.9385879629629,32,0.0,1.0,5.0
208683,6,0,15,14,7,304.9061226851852,8,305.0,2.0,3.0
208781,0,0,10,10,5,5807.336863425926,5,2280.0,4.0,2.0
208789,20,1,45,18,12,7227.471770833334,16,47.0,4.0,4.0
208842,0,0,3,3,3,7.827997685185185,3,985.0,7.0,2.0
208843,0,0,153,100,18,1004.2623263888888,42,910.0,10.0,5.0
208870,0,0,3,3,3,0.8563194444444444,6,2934.0,5.0,2.0
208923,1932,861,1035,362,88,6143.318726851852,140,17.0,1.0,2.0
208927,2,0,1,1,3,96.10089120370372,2,2392.0,0.0,2.0
209033,11,0,55,45,12,46.58241898148148,30,2891.0,7.0,4.0
209087,0,0,3,3,3,2.441550925925926,3,550.0,6.0,2.0
209093,0,0,1,1,2,6427.070231481482,1,153.0,0.0,2.0
209097,22,1,55,34,13,564.0459606481481,34,116.0,13.0,1.0
209104,0,0,3,3,3,22.405532407407406,6,1149.0,5.0,2.0
209107,0,0,0,0,1,159.66612268518517,0,1672.0,0.0,2.0
209189,55,10,55,44,16,4477.361273148148,74,160.0,30.0,5.0
209242,30,3,45,24,13,398.7814699074074,21,5438.0,6.0,2.0
209352,0,0,15,9,6,273.1197222222222,6,2391.0,1.0,4.0
209494,0,0,1,1,2,0.0238541666666666,1,553.0,3.0,2.0
209503,10,0,45,22,11,1168.4202430555556,16,921.0,0.0,2.0
209524,0,0,3,3,3,5.566782407407407,3,1670.0,2.0,2.0
209607,0,0,3,3,3,5168.619270833334,3,,0.0,2.0
209679,0,0,10,10,5,264.9460648148148,5,1374.0,8.0,2.0
209717,0,0,6,6,4,40.91061342592592,4,378.0,0.0,2.0
209753,0,0,6,5,4,6181.152372685186,3,80.0,2.0,4.0
209807,4,0,6,6,5,246.3245486111111,9,5439.0,5.0,2.0
209866,0,0,6,6,4,23.87734953703704,4,553.0,3.0,3.0
209884,0,0,6,6,4,8.82048611111111,4,,0.0,2.0
209972,0,0,28,28,8,31.94785879629629,12,1128.0,17.0,2.0
210001,3,0,3,1,4,202.90569444444444,12,5434.0,10.0,2.0
210117,1,0,0,0,2,0.1161689814814814,1,2897.0,1.0,2.0
210132,0,0,6,2,4,472.8028125,6,2392.0,0.0,3.0
210141,0,0,1,1,2,4.086111111111111,3,1756.0,3.0,2.0
210148,65,10,78,45,18,6487.274409722222,50,43.0,9.0,2.0
210160,0,0,1,1,2,17.43537037037037,1,601.0,3.0,2.0
210164,11,0,55,36,12,5717.292384259259,21,,0.0,3.0
210222,2,0,1,1,3,307.3882291666667,5,1062.0,4.0,3.0
210247,0,0,3,3,3,310.0642013888889,3,1463.0,3.0,4.0
210269,36,1,153,131,20,1666.8663310185186,82,2365.0,27.0,5.0
210284,1,0,0,0,2,151.8632638888889,2,1672.0,0.0,2.0
210286,0,0,1,1,2,224.9215162037037,3,1672.0,0.0,2.0
210443,0,0,3,3,3,0.1718055555555555,2,1755.0,4.0,2.0
210658,63,21,36,14,16,7039.705763888889,22,12.0,3.0,4.0
210744,5,0,10,10,6,71.56311342592592,16,1657.0,15.0,2.0
211030,0,0,10,10,5,8.59039351851852,20,,0.0,2.0
211116,0,0,1,1,2,1.1814467592592592,1,1463.0,3.0,2.0
211120,0,0,3,3,3,232.0749305555556,2,920.0,1.0,2.0
211195,0,0,3,3,3,2.8534375,3,5440.0,4.0,2.0
211270,0,0,3,3,3,24.08818287037037,2,1463.0,3.0,3.0
211271,0,0,1,1,2,2.405914351851852,1,1463.0,3.0,3.0
211272,0,0,3,3,3,1934.923067129629,6,281.0,5.0,3.0
211281,0,0,1,1,2,0.108599537037037,1,1463.0,3.0,1.0
211360,0,0,15,15,6,0.804224537037037,5,496.0,5.0,2.0
211461,5,0,10,6,6,514.8494907407407,10,1671.0,1.0,2.0
211518,0,0,1,1,2,46.87877314814815,1,1671.0,1.0,2.0
211587,5,0,10,4,6,191.0288888888889,13,2895.0,3.0,4.0
211729,0,0,15,10,6,19.91400462962963,11,1141.0,4.0,6.0
211748,0,0,1,1,2,114.96346064814814,1,1672.0,0.0,2.0
211846,0,0,15,14,6,2.6425578703703705,13,2277.0,7.0,2.0
211852,0,0,1,1,2,17.706134259259258,10,2274.0,10.0,4.0
211992,0,0,6,3,4,0.8410416666666667,4,569.0,2.0,2.0
212000,30,10,15,8,11,1146.523113425926,18,921.0,0.0,2.0
212005,6,1,3,1,5,2652.1687384259258,5,,0.0,2.0
212090,0,0,10,10,5,3.295335648148148,4,227.0,4.0,2.0
212272,0,0,3,3,3,3.937650462962963,2,598.0,6.0,2.0
212273,24,1,66,32,14,7040.414675925926,19,,0.0,3.0
212316,22,1,55,48,13,2119.911261574074,47,173.0,22.0,5.0
212366,0,0,91,77,14,292.39400462962965,43,2351.0,41.0,2.0
212376,6,0,15,15,7,334.25690972222225,9,2391.0,1.0,2.0
212439,0,0,10,9,5,5.983993055555556,8,1140.0,5.0,2.0
212478,12,3,6,6,7,6727.2475231481485,23,,0.0,2.0
212509,8,0,28,20,9,17.0959375,28,1154.0,0.0,6.0
212532,0,0,1,1,2,0.0178703703703703,2,556.0,0.0,2.0
212556,60,6,105,65,19,99.8804976851852,27,1151.0,3.0,2.0
212626,0,0,3,3,3,10.121203703703705,3,2282.0,2.0,4.0
212641,0,0,28,22,8,231.750625,8,2279.0,5.0,2.0
212682,0,0,0,0,1,0.0467361111111111,0,553.0,4.0,2.0
212710,0,0,1,0,2,0.4118981481481481,2,921.0,0.0,6.0
212747,8,0,28,19,9,344.37820601851854,12,1670.0,2.0,2.0
212779,176,28,231,67,30,795.9256944444444,60,40.0,4.0,3.0
212798,6,0,15,13,7,333.0233680555556,6,2897.0,1.0,2.0
212831,51,3,136,93,20,7701.281944444445,52,,0.0,3.0
212892,0,0,0,0,1,19.656550925925927,0,226.0,2.0,2.0
213004,12,0,66,51,13,3405.661261574074,34,10.0,18.0,3.0
213037,1,0,0,0,2,31.76517361111112,2,1670.0,2.0,3.0
213097,0,0,3,1,3,31.812372685185185,3,1672.0,0.0,2.0
213101,0,0,1,1,2,2.7625462962962963,1,493.0,8.0,2.0
213103,3,0,3,3,4,24.866863425925924,8,2387.0,5.0,2.0
213117,32,1,120,90,18,2641.0928703703703,58,587.0,19.0,2.0
213163,56,6,91,54,18,1673.1022453703704,45,0.0,6.0,2.0
213186,72,15,66,44,18,1134.692199074074,53,301.0,15.0,1.0
213228,7,0,21,13,8,761.7362037037037,10,74.0,6.0,2.0
213333,0,0,1,1,2,0.2443171296296296,2,2935.0,4.0,2.0
213344,1,0,0,0,2,5.788738425925926,1,2898.0,0.0,4.0
213394,24,3,28,12,11,251.9696296296296,14,3.0,0.0,2.0
213415,20,1,45,10,12,5503.883182870371,11,2.0,1.0,2.0
213494,2,0,1,1,3,2580.4500578703705,4,1672.0,0.0,3.0
213512,4,0,6,6,5,50.17053240740741,10,192.0,6.0,2.0
213611,0,0,3,3,3,0.4709722222222222,3,34.0,2.0,2.0
213620,0,0,1,1,2,0.0924537037037037,1,2391.0,1.0,2.0
213628,0,0,21,7,7,1221.759837962963,7,,0.0,5.0
213782,3,0,3,1,4,80.00384259259259,4,1670.0,2.0,2.0
213881,4,0,6,6,5,7.172858796296296,7,381.0,1.0,2.0
213915,9,0,36,9,10,4056.418587962963,17,23.0,6.0,2.0
213922,0,0,15,10,6,288.9315277777778,9,,0.0,2.0
213945,2788,2278,820,280,109,7159.55755787037,224,26.0,11.0,3.0
213946,0,0,28,17,8,7115.754085648148,30,,0.0,3.0
214256,4,0,6,6,5,679.0720717592593,6,1672.0,0.0,2.0
214306,55,10,55,48,16,587.1807523148149,35,1150.0,4.0,2.0
214373,9,0,36,31,10,5756.881180555555,17,1149.0,5.0,4.0
214405,27,3,36,25,12,2250.510787037037,29,13.0,7.0,2.0
214548,60,10,66,41,17,4846.781087962963,49,0.0,8.0,2.0
214591,0,0,1,0,2,21.983506944444443,1,1671.0,1.0,1.0
214719,0,0,10,6,5,59.63598379629629,5,1154.0,0.0,3.0
214843,0,0,21,19,7,455.7312037037037,22,61.0,10.0,3.0
214874,20,1,45,26,12,5993.792407407407,22,5439.0,5.0,4.0
214985,0,0,15,15,6,1333.7347685185184,16,320.0,8.0,2.0
215042,8,1,6,6,6,40.80754629629629,14,5438.0,6.0,2.0
215055,595,136,595,265,52,2741.5832060185185,154,2384.0,8.0,5.0
215072,0,0,3,1,3,7414.10568287037,3,592.0,2.0,2.0
215083,189,21,351,140,34,5480.303553240741,109,86.0,25.0,2.0
215159,0,0,3,3,3,9.025590277777775,4,2389.0,3.0,2.0
215405,1560,780,741,436,79,7003.670729166667,170,6.0,9.0,4.0
215567,0,0,6,4,4,207.3723726851852,13,2385.0,7.0,2.0
215590,0,0,6,4,4,161.72708333333333,9,149.0,7.0,3.0
215598,1,0,0,0,2,2.7380439814814816,4,,0.0,2.0
215730,0,0,3,3,3,8.076319444444444,2,1671.0,1.0,3.0
215771,0,0,45,23,10,22.408993055555555,15,1150.0,4.0,2.0
215797,0,0,28,21,8,225.2062962962963,19,319.0,12.0,2.0
215814,0,0,1,1,2,7.927939814814815,1,1672.0,0.0,2.0
215817,2,0,1,1,3,33.95471064814815,2,,0.0,2.0
215848,0,0,3,3,3,2197.897835648148,4,1185.0,3.0,2.0
215981,0,0,36,35,9,54.07513888888889,20,1746.0,13.0,2.0
215985,0,0,6,6,4,2.041238425925926,3,551.0,5.0,2.0
215995,9,3,3,3,6,476.29017361111113,9,1154.0,0.0,3.0
215997,21,3,21,10,10,7595.890243055555,27,270.0,13.0,1.0
216018,0,0,1,1,2,5.62587962962963,2,1670.0,2.0,2.0
216022,8,1,6,4,6,221.6886458333333,14,1152.0,2.0,5.0
216025,0,0,3,3,3,23.12144675925926,2,1151.0,3.0,2.0
216101,6,0,15,9,7,472.8500231481481,10,103.0,5.0,2.0
216112,0,0,6,6,4,0.943599537037037,4,1668.0,4.0,2.0
216120,0,0,1,1,2,4.844085648148148,2,1670.0,2.0,2.0
216202,0,0,1,1,2,4.024085648148148,1,1671.0,1.0,2.0
216218,16,1,28,21,10,259.9016550925926,21,1749.0,10.0,2.0
216308,102,136,15,8,23,7559.47537037037,75,33.0,14.0,2.0
216335,0,0,6,6,4,626.3121875,6,2934.0,5.0,2.0
216396,0,0,0,0,1,1473.0487962962964,0,992.0,0.0,2.0
216430,32,1,120,68,18,88.90938657407408,33,1792.0,8.0,4.0
216452,0,0,3,3,3,5.8375,2,1669.0,3.0,2.0
216466,46,1,253,164,25,750.0258101851852,45,310.0,6.0,2.0
216512,0,0,0,0,1,31.92303240740741,0,2936.0,3.0,2.0
216613,48,28,15,13,14,2354.1613773148147,33,45.0,4.0,2.0
216714,0,0,91,69,14,1181.015462962963,24,1759.0,0.0,5.0
216736,0,0,6,6,4,27.789074074074072,7,1795.0,5.0,2.0
216773,1,0,0,0,2,6.243680555555556,2,1154.0,0.0,4.0
216778,0,0,1,1,2,392.8458680555556,2,1672.0,0.0,2.0
216827,24,0,276,113,25,5734.828402777778,54,,0.0,2.0
216848,2,0,1,1,3,15.203032407407408,5,567.0,4.0,3.0
216895,7,0,21,10,8,8044.200486111111,8,0.0,1.0,3.0
216902,6,0,15,11,7,1272.2138310185185,14,2.0,4.0,2.0
216952,5,0,10,5,6,7610.471921296296,6,,0.0,3.0
216977,14,1,21,17,9,48.54855324074074,22,168.0,4.0,2.0
217000,0,0,10,8,5,28.74761574074074,9,1755.0,4.0,2.0
217069,0,0,6,5,4,25.369675925925925,4,1671.0,1.0,3.0
217120,570,171,435,219,49,1055.95,117,2370.0,22.0,2.0
217269,0,0,3,3,3,130.94130787037037,4,1670.0,2.0,2.0
217275,0,0,1,1,2,28.97864583333333,1,1669.0,3.0,2.0
217276,0,0,3,3,3,1161.545729166667,2,1670.0,2.0,2.0
217287,2,0,1,1,3,98.84380787037036,4,1063.0,3.0,2.0
217327,0,0,3,3,3,84.26221064814816,2,1671.0,1.0,2.0
217358,0,0,3,3,3,47.15638888888889,6,1063.0,3.0,2.0
217434,6,0,15,15,7,6260.341319444445,11,0.0,1.0,2.0
217444,0,0,3,3,3,2.138692129629629,3,165.0,5.0,2.0
217474,0,0,3,2,3,129.23087962962964,3,1672.0,0.0,1.0
217529,3,0,3,1,4,8.417280092592593,4,1154.0,0.0,2.0
217560,0,0,36,30,9,335.6241898148148,21,186.0,9.0,2.0
217604,5,0,10,9,6,49.13581018518519,29,2378.0,14.0,3.0
217607,2,0,1,1,3,82.08400462962963,2,1671.0,1.0,5.0
217620,0,0,3,3,3,160.3428935185185,4,194.0,4.0,3.0
217750,0,0,6,6,4,148.1647685185185,4,1671.0,1.0,2.0
217776,0,0,10,9,5,6.78775462962963,7,1671.0,1.0,2.0
217863,0,0,3,1,3,175.4620023148148,2,1672.0,0.0,2.0
217886,9,0,36,29,10,3.523113425925926,16,311.0,5.0,4.0
218021,0,0,3,3,3,15.707673611111112,4,989.0,3.0,2.0
218070,0,0,15,10,6,295.04751157407406,16,1061.0,5.0,4.0
218093,85,10,136,73,22,5242.068935185185,49,5434.0,10.0,2.0
218223,594,153,528,374,51,5548.415983796296,85,266.0,4.0,2.0
218248,0,0,3,1,3,1.4395833333333334,2,1153.0,1.0,2.0
218277,208,28,325,148,34,2720.1273032407407,86,2930.0,9.0,5.0
218415,126,21,153,72,25,5781.824583333333,95,188.0,39.0,2.0
218421,0,0,1,0,2,120.2941087962963,1,1672.0,0.0,2.0
218433,4,1,1,0,4,58.13719907407408,24,1022.0,22.0,5.0
218574,6,3,1,1,5,2367.388680555556,10,,0.0,4.0
218654,0,0,10,8,5,5539.068796296297,4,2934.0,5.0,2.0
218685,0,0,1,1,2,71.89221064814815,5,83.0,3.0,2.0
218832,0,0,1,1,2,0.5296412037037037,1,1461.0,5.0,2.0
218837,0,0,36,29,9,102.83583333333333,22,59.0,20.0,2.0
218840,18,1,36,29,11,6293.153692129629,17,804.0,0.0,4.0
218917,435,105,406,198,44,7340.218368055555,162,572.0,34.0,2.0
218961,0,0,1,1,2,99.76563657407408,1,204.0,7.0,2.0
219021,120,15,190,113,26,4068.0798263888887,53,169.0,24.0,2.0
219180,12,1,15,11,8,3898.795810185185,12,547.0,0.0,2.0
219444,6,1,3,3,5,495.675787037037,11,2388.0,4.0,2.0
219505,0,0,3,3,3,53.91523148148149,2,1154.0,0.0,2.0
219572,0,0,0,0,1,2763.7616435185187,0,1464.0,2.0,2.0
219625,120,105,28,3,23,251.72060185185185,42,2898.0,0.0,2.0
219705,38,1,171,60,21,89.17703703703704,60,20.0,19.0,5.0
219896,2,1,0,0,3,373.0288078703704,5,1672.0,0.0,4.0
219908,0,0,1,1,2,0.974988425925926,1,1463.0,3.0,1.0
219983,0,0,3,3,3,121.96074074074076,3,1672.0,0.0,3.0
220174,0,0,0,0,1,2.104699074074074,0,5441.0,3.0,2.0
220187,8,0,28,21,9,676.6323148148148,11,69.0,2.0,2.0
220195,4,0,6,4,5,0.6428356481481482,13,2930.0,9.0,4.0
220266,28,6,21,18,11,10.03417824074074,24,2927.0,12.0,2.0
220325,0,0,1,1,2,118.67091435185183,4,1062.0,4.0,2.0
220390,4,0,6,6,5,262.2752662037037,17,63.0,8.0,3.0
220433,15,3,10,7,8,44.493541666666665,11,1150.0,4.0,4.0
220450,0,0,21,8,7,0.3797569444444444,6,1153.0,1.0,6.0
220464,0,0,78,59,13,17.455833333333334,30,1759.0,0.0,5.0
220496,0,0,0,0,1,279.01122685185186,0,2284.0,0.0,2.0
220497,0,0,3,3,3,125.9806712962963,3,1670.0,2.0,2.0
220626,11,0,55,47,12,5695.540347222222,32,297.0,10.0,2.0
220640,0,0,3,1,3,14.196412037037035,2,1672.0,0.0,2.0
220698,0,0,1,0,2,42.234722222222224,2,2392.0,0.0,2.0
220700,0,0,3,3,3,44.35545138888889,4,1671.0,1.0,2.0
220741,0,0,1,1,2,9.923912037037036,1,5439.0,5.0,2.0
220811,0,0,3,0,3,0.8131828703703704,2,1672.0,0.0,5.0
220839,0,0,1,1,2,12.020960648148147,3,1669.0,3.0,2.0
221068,0,0,1,1,2,9.985289351851852,2,1670.0,2.0,1.0
221154,64,6,120,71,20,7417.127314814815,35,106.0,5.0,3.0
221217,33,3,55,21,14,13.898622685185185,36,1142.0,12.0,5.0
221289,0,0,10,9,5,1.2535648148148149,8,,0.0,2.0
221490,5,0,10,9,6,628.7140046296296,14,544.0,3.0,2.0
221597,0,0,10,6,5,38.42327546296296,11,74.0,6.0,2.0
221598,0,0,6,5,4,7.45761574074074,7,,0.0,2.0
221599,0,0,6,4,4,33.03074074074074,4,77.0,3.0,2.0
221602,0,0,10,6,5,2144.1505555555555,8,212.0,2.0,2.0
221619,0,0,78,74,13,1503.2811805555557,24,211.0,20.0,2.0
221706,32,6,28,15,12,5327.7515625,17,22.0,4.0,2.0
221797,9,0,36,30,10,1870.987141203704,28,1033.0,11.0,4.0
221825,2,0,1,0,3,340.9651273148148,3,1672.0,0.0,2.0
221826,0,0,1,1,2,11.319340277777778,1,1461.0,5.0,2.0
221975,24,3,28,22,11,49.46917824074074,28,97.0,0.0,5.0
222129,0,0,0,0,1,2.148622685185185,0,1186.0,2.0,2.0
222134,0,0,28,28,8,202.6536226851852,16,1141.0,13.0,2.0
222220,0,0,28,26,8,1887.732974537037,17,1204.0,4.0,2.0
222297,6,0,15,5,7,264.3873611111111,25,2279.0,5.0,2.0
222300,6,0,15,15,7,125.78868055555556,10,2391.0,1.0,3.0
222494,0,0,1,1,2,24.957523148148148,1,76.0,4.0,2.0
222509,8,1,6,6,6,1447.675277777778,27,68.0,15.0,2.0
222730,0,0,1,1,2,0.7789814814814815,1,5437.0,7.0,2.0
222901,0,0,1,1,2,325.8935648148148,1,1145.0,9.0,2.0
223147,0,0,3,3,3,5608.98875,2,,0.0,2.0
223192,0,0,1,1,2,7.84542824074074,2,551.0,5.0,2.0
223238,24,3,28,26,11,453.3197916666667,23,152.0,11.0,4.0
223247,16,1,28,13,10,7.085578703703704,19,1665.0,7.0,5.0
223255,0,0,66,62,12,2435.0298842592592,35,,0.0,2.0
223373,0,0,3,3,3,6.691273148148148,2,551.0,5.0,2.0
223578,0,0,3,2,3,53.55346064814815,5,1666.0,6.0,2.0
223607,0,0,6,6,4,23.87712962962963,10,2392.0,0.0,2.0
223693,0,0,0,0,1,69.94645833333334,0,1672.0,0.0,3.0
223744,0,0,15,8,6,27.16028935185185,16,2898.0,0.0,5.0
223764,4,0,6,4,5,2838.4766203703703,14,0.0,3.0,2.0
223905,3,0,3,3,4,2152.014548611111,5,1186.0,2.0,2.0
223909,51,3,136,91,20,5247.815,39,517.0,40.0,2.0
223943,0,0,21,16,7,1859.9554976851853,18,4.0,9.0,2.0
223988,13,0,78,74,14,2744.7897685185185,51,,0.0,2.0
223997,0,0,3,3,3,10.779143518518518,2,972.0,4.0,2.0
224058,0,0,6,6,4,8.601840277777777,6,387.0,4.0,2.0
224128,39,3,78,52,16,1727.4049189814814,62,29.0,15.0,2.0
224134,0,0,3,3,3,49.95206018518518,5,2392.0,0.0,2.0
224209,24,1,66,39,14,4019.554826388889,46,0.0,12.0,2.0
224227,11,0,55,26,12,766.9605902777778,19,20.0,3.0,4.0
224231,0,0,6,6,4,3.948888888888889,5,356.0,9.0,2.0
224331,0,0,21,17,7,9.198993055555556,24,1146.0,8.0,2.0
224503,2,0,1,1,3,826.8590625,18,274.0,12.0,2.0
224514,0,0,1,1,2,7.522175925925926,1,554.0,3.0,2.0
224598,0,0,3,3,3,3.4184953703703704,17,640.0,9.0,2.0
224607,0,0,6,6,4,7.178275462962963,15,2388.0,4.0,3.0
224628,0,0,15,11,6,14.73570601851852,10,,0.0,2.0
224638,5,0,10,9,6,97.66179398148148,7,1063.0,3.0,2.0
224692,560,378,190,143,48,3894.3302777777776,118,0.0,14.0,4.0
224732,0,0,3,3,3,257.7979861111112,4,1671.0,1.0,3.0
224818,0,0,36,11,9,132.1149537037037,14,1150.0,4.0,2.0
224819,0,0,1,0,2,34.45974537037037,2,41.0,3.0,3.0
224820,16,6,6,6,8,640.8267939814815,43,304.0,27.0,5.0
224856,0,0,1,1,2,1.418287037037037,1,,0.0,2.0
224959,0,0,1,1,2,0.938738425925926,1,1671.0,1.0,2.0
224999,0,0,15,14,6,135.3856712962963,10,1152.0,2.0,2.0
225060,0,0,6,6,4,6.944282407407408,4,1149.0,5.0,2.0
225120,0,0,6,4,4,29.400844907407407,3,9.0,3.0,1.0
225174,12,1,15,5,8,7505.097361111111,7,,0.0,3.0
225290,0,0,1,1,2,93.42019675925926,1,1154.0,0.0,2.0
225345,2,0,1,1,3,252.25980324074075,4,1672.0,0.0,5.0
225563,0,0,21,19,7,549.5517708333333,16,386.0,6.0,2.0
225565,0,0,6,4,4,1.6038194444444445,8,5439.0,5.0,2.0
225680,495,105,528,289,48,2436.9319907407407,142,203.0,14.0,2.0
225805,0,0,3,2,3,0.2220717592592592,2,1154.0,0.0,6.0
225811,11,0,55,43,12,74.27753472222223,34,2387.0,5.0,2.0
225825,0,0,3,3,3,0.0173032407407407,2,1151.0,3.0,2.0
225832,3,0,3,3,4,3.1964004629629628,18,5430.0,14.0,2.0
225837,0,0,10,10,5,25.04055555555556,11,1746.0,13.0,2.0
225887,0,0,6,6,4,4.244872685185185,6,74.0,9.0,3.0
225910,6,0,15,10,7,4520.012233796297,18,2.0,10.0,2.0
225920,4,1,1,0,4,535.878912037037,6,,0.0,6.0
225941,0,0,6,6,4,492.7255092592592,5,5434.0,10.0,2.0
225952,0,0,21,17,7,430.9403935185185,6,1198.0,10.0,2.0
225953,0,0,15,2,6,1424.1478472222225,6,,0.0,2.0
226071,0,0,105,67,15,1654.0149305555556,26,1785.0,15.0,2.0
226204,0,0,0,0,1,0.7294212962962963,0,2898.0,0.0,5.0
226223,1,0,0,0,2,301.08736111111114,8,1672.0,0.0,2.0
226305,3,0,3,1,4,301.0095949074074,4,1672.0,0.0,2.0
226375,4,0,6,5,5,1230.715162037037,11,546.0,10.0,2.0
226408,3,0,3,3,4,154.91590277777777,12,1058.0,8.0,2.0
226439,0,0,45,36,10,333.902349537037,49,2317.0,75.0,2.0
226462,0,0,10,10,5,76.03548611111111,4,1755.0,4.0,2.0
226522,0,0,3,3,3,52.14431712962963,3,1750.0,9.0,2.0
226534,0,0,6,5,4,44.197291666666665,11,5436.0,8.0,2.0
226597,0,0,3,2,3,30.74943287037037,8,1462.0,4.0,1.0
226612,0,0,6,4,4,57.56578703703704,9,1796.0,4.0,2.0
226933,114,15,171,101,25,1191.3985532407407,32,2390.0,2.0,2.0
227009,0,0,3,2,3,235.0200578703704,2,,0.0,2.0
227011,0,0,10,10,5,102.15861111111111,8,1039.0,5.0,2.0
227053,0,0,10,10,5,47.2609375,13,1201.0,7.0,2.0
227087,6,0,15,13,7,1246.8016666666667,11,,0.0,3.0
227093,6,0,15,14,7,508.7389351851852,10,1672.0,0.0,2.0
227139,0,0,1,1,2,1.4806134259259258,1,1672.0,0.0,2.0
227144,0,0,0,0,1,33.76732638888889,0,1672.0,0.0,2.0
227159,0,0,15,10,6,150.2417824074074,7,,0.0,2.0
227234,5,0,10,5,6,4.944930555555556,6,1154.0,0.0,5.0
227240,0,0,21,21,7,85.26434027777778,13,1787.0,13.0,2.0
227267,0,0,120,98,16,98.81622685185184,34,1792.0,8.0,4.0
227305,525,300,210,125,46,5251.933275462963,157,0.0,21.0,2.0
227307,5,0,10,7,6,46.88898148148148,8,194.0,4.0,3.0
227313,0,0,10,10,5,198.6374074074074,9,53.0,5.0,2.0
227334,0,0,1,1,2,1.4897916666666666,1,1669.0,3.0,2.0
227353,0,0,15,12,6,4.384108796296296,16,1154.0,0.0,6.0
227366,4,0,6,3,5,1106.2468402777777,6,283.0,3.0,2.0
227402,0,0,1,0,2,31.035416666666663,2,1672.0,0.0,2.0
227458,0,0,36,18,9,66.20266203703704,29,2383.0,9.0,4.0
227489,0,0,6,3,4,839.1034143518518,5,5436.0,8.0,2.0
227491,0,0,3,3,3,32.321793981481484,4,5436.0,8.0,2.0
227567,5,0,10,10,6,29.33678240740741,25,640.0,9.0,2.0
227611,16,0,120,73,17,5573.105034722223,42,,0.0,2.0
227690,0,0,10,10,5,32.410127314814815,7,1147.0,7.0,2.0
227707,0,0,0,0,1,31.39703703703704,0,210.0,4.0,2.0
227963,0,0,6,6,4,6.807094907407407,6,994.0,6.0,5.0
227993,0,0,6,3,4,3.032118055555556,7,75.0,5.0,2.0
228020,0,0,3,2,3,24.37613425925926,4,,0.0,5.0
